City,Area,total_sqft,BHK,Parking,AC,Wifi,Lift,Security,Price,Price_per_sqft
Banglore,Other,1250,2,1,0,0,1,1,55.5,4440.0
Banglore,Other,1012,2,1,0,0,1,1,45.0,4447.0
Banglore,JP Nagar Phase 8,1240,3,0,0,0,0,0,55.8,4500.0
Banglore,JP Nagar Phase 8,1140,3,0,0,0,0,0,51.3,4500.0
Banglore,Nagarbhavi,884,2,0,0,0,0,0,49.1,5554.0
Banglore,Nagarbhavi,884,2,0,0,0,0,0,49.1,5554.0
Banglore,Electronic City Phase 1,1241,3,0,0,0,1,0,43.42,3499.0
Banglore,Electronic City Phase 1,954,2,0,0,0,1,0,33.38,3499.0
Banglore,Electronic City Phase 1,737,2,0,0,0,1,0,25.78,3498.0
Banglore,Electronic City Phase 1,976,2,0,0,0,1,0,34.15,3499.0
Banglore,Electronic City Phase 1,890,2,0,0,0,1,0,31.14,3499.0
Banglore,Electronic City Phase 1,823,2,0,0,0,1,0,28.79,3498.0
Banglore,Electronic City Phase 1,1282,3,0,0,0,1,0,44.85,3498.0
Banglore,Electronic City Phase 1,893,2,0,0,0,1,0,31.24,3498.0
Banglore,Electronic City Phase 1,1347,3,0,0,0,1,0,47.13,3499.0
Banglore,Electronic City Phase 1,1291,2,0,0,0,1,0,45.17,3499.0
Banglore,Electronic City Phase 1,1353,3,0,0,0,1,0,47.34,3499.0
Banglore,Electronic City Phase 1,903,2,0,0,0,1,0,31.59,3498.0
Banglore,Electronic City Phase 1,1206,3,0,0,0,1,0,42.19,3498.0
Banglore,Electronic City Phase 1,1353,3,0,0,0,1,0,47.34,3499.0
Banglore,Electronic City Phase 1,743,2,0,0,0,1,0,25.78,3470.0
Banglore,Electronic City Phase 1,1042,2,0,0,0,1,0,36.45,3498.0
Banglore,Electronic City Phase 1,1241,2,0,0,0,1,0,43.42,3499.0
Banglore,Electronic City Phase 1,644,1,0,0,0,1,0,22.53,3498.0
Banglore,Electronic City Phase 1,827,2,0,0,0,1,0,28.93,3498.0
Banglore,Electronic City Phase 1,747,2,0,0,0,1,0,26.14,3499.0
Banglore,Nagarbhavi,2000,3,0,0,0,1,0,105.0,5250.0
Banglore,Electronic City Phase 1,1352,3,0,0,0,1,0,48.67,3600.0
Banglore,Electronic City Phase 1,1352,3,0,0,0,1,0,47.35,3502.0
Banglore,Electronic City Phase 1,737,2,0,0,0,1,0,26.53,3600.0
Banglore,Electronic City Phase 1,795,2,0,0,0,1,0,28.62,3600.0
Banglore,Electronic City Phase 1,954,2,0,0,0,0,0,33.39,3500.0
Banglore,Electronic City Phase 1,823,2,0,0,0,1,0,29.62,3599.0
Banglore,Electronic City Phase 1,823,2,0,0,0,1,0,28.8,3499.0
Banglore,Electronic City Phase 1,644,1,0,0,0,1,0,23.18,3599.0
Banglore,Electronic City Phase 1,644,2,0,0,0,1,0,22.54,3500.0
Banglore,Electronic City Phase 1,644,1,0,0,0,1,0,22.54,3500.0
Banglore,Electronic City Phase 1,826,2,0,0,0,1,0,29.73,3599.0
Banglore,Electronic City Phase 1,1353,3,0,0,0,1,0,48.7,3599.0
Banglore,Electronic City Phase 1,795,2,0,0,0,1,0,27.81,3498.0
Banglore,Electronic City Phase 1,1347,3,0,0,0,1,0,47.13,3499.0
Banglore,Electronic City Phase 1,747,2,0,0,0,1,0,26.13,3498.0
Banglore,Electronic City Phase 1,1304,3,0,0,0,1,0,45.62,3498.0
Banglore,Electronic City Phase 1,1367,2,0,0,0,1,0,47.83,3499.0
Banglore,Electronic City Phase 1,1241,2,0,0,0,1,0,43.42,3499.0
Banglore,Electronic City Phase 1,823,2,0,0,0,1,0,28.79,3498.0
Banglore,Electronic City Phase 2,1370,3,0,0,0,1,1,50.45,3682.0
Banglore,Electronic City Phase 2,1175,2,0,0,0,1,1,43.62,3712.0
Banglore,Electronic City Phase 2,1500,3,0,0,0,1,1,55.0,3667.0
Banglore,Electronic City Phase 2,1233,2,0,0,0,1,1,45.65,3702.0
Banglore,Electronic City Phase 2,1100,2,0,0,0,1,1,40.0,3636.0
Banglore,Electronic City Phase 2,1300,3,0,0,0,1,1,48.0,3692.0
Banglore,Electronic City Phase 2,1210,2,0,0,0,1,1,44.85,3707.0
Banglore,Electronic City Phase 2,1075,2,0,0,0,1,1,40.11999,3732.0
Banglore,Electronic City Phase 2,1220,2,0,0,0,1,1,45.2,3705.0
Banglore,Electronic City Phase 2,1155,2,0,0,0,1,1,42.92,3716.0
Banglore,Electronic City Phase 2,1280,3,0,0,0,1,1,47.3,3695.0
Banglore,Electronic City Phase 2,1350,3,0,0,0,1,1,49.75,3685.0
Banglore,Electronic City Phase 2,1330,3,0,0,0,1,1,49.05,3688.0
Banglore,Electronic City Phase 2,1135,2,0,0,0,1,1,42.22,3720.0
Banglore,Electronic City Phase 2,1070,2,0,0,0,1,1,39.95,3734.0
Banglore,Nagarbhavi,1005,2,0,0,0,0,0,47.0,4677.0
Banglore,Ramamurthy Nagar,710,1,0,0,0,1,0,31.77,4475.0
Banglore,Other,1195,2,0,0,0,1,1,72.0,6025.0
Banglore,Thanisandra,2307,3,1,0,0,1,1,176.0,7629.0
Banglore,Krishnarajapura,1040,2,1,0,0,0,1,40.02,3848.0
Banglore,Krishnarajapura,1187,2,1,0,0,0,1,45.68,3848.0
Banglore,Krishnarajapura,1054,2,1,0,0,0,1,40.56,3848.0
Banglore,Krishnarajapura,1118,2,1,0,0,0,1,43.03,3849.0
Banglore,Krishnarajapura,1117,2,1,0,0,0,1,42.99,3849.0
Banglore,Krishnarajapura,1180,2,1,0,0,0,1,45.41,3848.0
Banglore,Krishnarajapura,1094,2,1,0,0,0,1,42.1,3848.0
Banglore,Krishnarajapura,1090,2,1,0,0,0,1,41.95,3849.0
Banglore,Krishnarajapura,1098,2,1,0,0,0,1,42.26,3849.0
Banglore,Krishnarajapura,1205,2,1,0,0,0,1,46.38,3849.0
Banglore,Krishnarajapura,1221,3,1,0,0,0,1,46.99,3848.0
Banglore,Krishnarajapura,1150,2,1,0,0,0,1,44.26,3849.0
Banglore,Krishnarajapura,1020,2,1,0,0,0,1,39.25,3848.0
Banglore,Krishnarajapura,1129,2,1,0,0,0,1,43.45,3849.0
Banglore,Krishnarajapura,1062,2,1,0,0,0,1,40.86999,3848.0
Banglore,Krishnarajapura,1059,2,1,0,0,0,1,40.76,3849.0
Banglore,Krishnarajapura,1058,2,1,0,0,0,1,40.72,3849.0
Banglore,Krishnarajapura,1199,2,1,0,0,0,1,46.14,3848.0
Banglore,Krishnarajapura,1675,3,1,0,0,1,0,66.98,3999.0
Banglore,Krishnarajapura,1240,2,1,0,0,1,0,49.58,3998.0
Banglore,Krishnarajapura,1240,2,1,0,0,1,0,49.58,3998.0
Banglore,Krishnarajapura,1220,2,1,0,0,1,0,48.78,3998.0
Banglore,Krishnarajapura,1220,2,1,0,0,1,0,48.78,3998.0
Banglore,Krishnarajapura,1225,2,1,0,0,1,0,48.98,3998.0
Banglore,Krishnarajapura,1225,2,1,0,0,1,0,48.98,3998.0
Banglore,Krishnarajapura,1270,2,1,0,0,1,0,50.78,3998.0
Banglore,Krishnarajapura,1270,2,1,0,0,1,0,50.78,3998.0
Banglore,Kasavanahalli,1075,2,1,0,0,1,0,45.0,4186.0
Banglore,Kasavanahalli,1075,2,1,0,0,1,0,45.0,4186.0
Banglore,Varthur,1120,2,0,0,0,1,0,49.28,4400.0
Banglore,Bommasandra,1185,3,0,0,0,1,0,41.47,3500.0
Banglore,JP Nagar Phase 3,1373,3,0,0,0,1,1,72.11,5252.0
Banglore,JP Nagar Phase 3,1109,2,0,0,0,1,1,59.1,5329.0
Banglore,JP Nagar Phase 3,1415,3,0,0,0,1,1,74.23,5246.0
Banglore,JP Nagar Phase 3,1782,3,0,0,0,1,1,92.27,5178.0
Banglore,JP Nagar Phase 3,1383,3,0,0,0,1,1,72.63,5252.0
Banglore,JP Nagar Phase 3,1227,2,0,0,0,1,1,64.94,5293.0
Banglore,JP Nagar Phase 3,1626,3,0,0,0,1,1,84.58,5202.0
Banglore,JP Nagar Phase 3,1755,3,0,0,0,1,1,90.94,5182.0
Banglore,JP Nagar Phase 3,1502,3,0,0,0,1,1,78.47,5224.0
Banglore,JP Nagar Phase 3,1233,2,0,0,0,1,1,65.20999,5289.0
Banglore,JP Nagar Phase 3,1367,3,0,0,0,1,1,71.84,5255.0
Banglore,JP Nagar Phase 3,1098,2,0,0,0,1,1,58.58,5335.0
Banglore,JP Nagar Phase 3,1470,3,0,0,0,1,1,76.89,5231.0
Banglore,JP Nagar Phase 3,1211,3,0,0,0,1,1,64.15,5297.0
Banglore,JP Nagar Phase 3,1077,2,0,0,0,1,1,57.52,5341.0
Banglore,JP Nagar Phase 3,1206,2,0,0,0,1,1,63.88,5297.0
Banglore,JP Nagar Phase 3,1346,3,0,0,0,1,1,70.78,5259.0
Banglore,JP Nagar Phase 3,1087,2,0,0,0,1,1,58.04,5339.0
Banglore,JP Nagar Phase 3,2185,3,0,0,0,1,1,112.0,5126.0
Banglore,JP Nagar Phase 3,1453,3,0,0,0,1,1,76.08,5236.0
Banglore,JP Nagar Phase 3,1200,2,0,0,0,1,1,63.61,5301.0
Banglore,JP Nagar Phase 3,1572,3,0,0,0,1,1,81.92,5211.0
Banglore,JP Nagar Phase 3,1179,2,0,0,0,1,1,62.55,5305.0
Banglore,JP Nagar Phase 3,1701,3,0,0,0,1,1,88.3,5191.0
Banglore,JP Nagar Phase 3,1841,3,0,0,0,1,1,95.17,5169.0
Banglore,JP Nagar Phase 3,1443,3,0,0,0,1,1,75.56,5236.0
Banglore,JP Nagar Phase 3,1442,3,0,0,0,1,1,75.54,5239.0
Banglore,JP Nagar Phase 3,1173,2,0,0,0,1,1,62.28,5309.0
Banglore,JP Nagar Phase 3,1448,3,0,0,0,1,1,75.81,5235.0
Banglore,JP Nagar Phase 3,2121,3,0,0,0,1,1,108.0,5092.0
Banglore,JP Nagar Phase 3,1168,2,0,0,0,1,1,62.03,5311.0
Banglore,JP Nagar Phase 3,1411,3,0,0,0,1,1,73.98,5243.0
Banglore,JP Nagar Phase 3,1141,2,0,0,0,1,1,60.7,5320.0
Banglore,JP Nagar Phase 3,1276,3,0,0,0,1,1,67.33,5277.0
Banglore,JP Nagar Phase 3,1152,2,0,0,0,1,1,61.25,5317.0
Banglore,JP Nagar Phase 3,1550,3,0,0,0,1,1,80.86,5217.0
Banglore,JP Nagar Phase 3,1389,3,0,0,0,1,1,72.9,5248.0
Banglore,JP Nagar Phase 3,1260,3,0,0,0,1,1,66.54,5281.0
Banglore,JP Nagar Phase 3,1529,3,0,0,0,1,1,79.8,5219.0
Banglore,JP Nagar Phase 3,1395,3,0,0,0,1,1,73.22,5249.0
Banglore,JP Nagar Phase 3,1136,2,0,0,0,1,1,60.43,5320.0
Banglore,JP Nagar Phase 3,1270,3,0,0,0,1,1,67.06,5280.0
Banglore,JP Nagar Phase 3,1399,3,0,0,0,1,1,73.42,5248.0
Banglore,Other,1650,3,0,0,0,0,0,78.0,4727.0
Banglore,Other,1500,3,0,0,0,0,0,68.0,4533.0
Banglore,Begur,1140,2,0,0,0,1,1,57.0,5000.0
Banglore,Begur,1220,2,0,0,0,1,1,60.0,4918.0
Banglore,Begur,1150,2,0,0,0,1,1,57.55,5004.0
Banglore,Begur,1350,3,0,0,0,1,1,66.95,4959.0
Banglore,Begur,1180,2,0,0,0,1,1,58.96,4997.0
Banglore,Begur,1130,2,0,0,0,1,1,56.0,4956.0
Banglore,Begur,1160,2,0,0,0,1,1,58.0,5000.0
Banglore,Begur,1325,3,0,0,0,1,1,65.77,4964.0
Banglore,Begur,1090,2,0,0,0,1,1,54.73,5021.0
Banglore,Begur,1170,2,0,0,0,1,1,58.49,4999.0
Banglore,Begur,1165,2,0,0,0,1,1,58.25,5000.0
Banglore,Begur,1160,2,0,0,0,1,1,58.0,5000.0
Banglore,Other,1440,2,1,1,0,1,1,121.0,8403.0
Banglore,Varthur,1098,2,0,0,0,1,0,48.31,4400.0
Banglore,Other,950,2,0,0,0,1,1,30.87,3249.0
Banglore,Other,1225,3,0,0,0,1,1,39.81,3250.0
Banglore,Other,1025,2,0,0,0,1,1,33.31,3250.0
Banglore,Other,645,1,0,0,0,1,1,20.96,3250.0
Banglore,Electronic City Phase 2,1505,3,1,0,0,1,1,82.18,5460.0
Banglore,Electronic City Phase 2,1535,3,1,0,0,1,1,83.70999,5453.0
Banglore,Electronic City Phase 2,1470,3,1,0,0,1,1,80.39,5469.0
Banglore,Electronic City Phase 2,1045,2,1,0,0,1,1,58.68,5615.0
Banglore,Electronic City Phase 2,1075,2,1,0,0,1,1,60.21,5601.0
Banglore,Electronic City Phase 2,1290,2,1,0,0,1,1,71.94,5577.0
Banglore,Electronic City Phase 2,1380,2,1,0,0,1,1,75.81,5493.0
Banglore,Electronic City Phase 2,1465,3,1,0,0,1,1,81.37,5554.0
Banglore,Junnasandra,2170,3,1,0,0,1,1,140.0,6452.0
Banglore,Junnasandra,1691,3,1,0,0,1,1,109.0,6446.0
Banglore,Other,1800,3,1,0,0,1,1,78.3,4350.0
Banglore,Other,1372,2,1,0,0,1,1,59.68,4350.0
Banglore,JP Nagar Phase 8,1242,2,1,0,0,0,1,60.85,4899.0
Banglore,JP Nagar Phase 8,1110,2,1,0,0,0,1,54.39,4900.0
Banglore,JP Nagar Phase 8,1380,3,1,0,0,0,1,67.62,4900.0
Banglore,JP Nagar Phase 8,1120,2,1,0,0,0,1,54.88,4900.0
Banglore,JP Nagar Phase 8,1118,2,1,0,0,0,1,54.78,4900.0
Banglore,JP Nagar Phase 8,1518,3,1,0,0,0,1,74.38,4900.0
Banglore,JP Nagar Phase 8,1386,3,1,0,0,0,1,67.91,4900.0
Banglore,JP Nagar Phase 8,1224,2,1,0,0,0,1,59.97,4900.0
Banglore,JP Nagar Phase 8,1358,3,1,0,0,0,1,66.54,4900.0
Banglore,JP Nagar Phase 8,1222,2,1,0,0,0,1,59.87,4899.0
Banglore,JP Nagar Phase 8,1430,3,1,0,0,0,1,70.06999,4900.0
Banglore,JP Nagar Phase 8,728,1,1,0,0,0,1,35.67,4900.0
Banglore,JP Nagar Phase 8,1235,2,1,0,0,0,1,60.51,4900.0
Banglore,JP Nagar Phase 8,1434,3,1,0,0,0,1,70.26,4900.0
Banglore,JP Nagar Phase 8,1212,2,1,0,0,0,1,59.38,4899.0
Banglore,JP Nagar Phase 8,1273,2,1,0,0,0,1,62.37,4899.0
Banglore,JP Nagar Phase 8,1220,2,1,0,0,0,1,59.78,4900.0
Banglore,JP Nagar Phase 8,1147,2,1,0,0,0,1,56.2,4900.0
Banglore,JP Nagar Phase 8,1255,2,1,0,0,0,1,61.49,4900.0
Banglore,JP Nagar Phase 8,1468,3,1,0,0,0,1,71.93,4900.0
Banglore,JP Nagar Phase 8,1264,2,1,0,0,0,1,61.93,4900.0
Banglore,Anjanapura,1735,3,1,0,0,1,1,93.69,5400.0
Banglore,Anjanapura,1495,3,1,0,0,1,1,80.73,5400.0
Banglore,Anjanapura,1700,3,1,0,0,1,1,91.8,5400.0
Banglore,Gottigere,1440,3,0,0,0,1,1,70.28,4881.0
Banglore,Gottigere,1245,2,0,0,0,1,1,61.48,4938.0
Banglore,Gottigere,1510,3,0,0,0,1,1,73.44,4864.0
Banglore,Gottigere,1305,2,0,0,0,1,1,64.19,4919.0
Banglore,Gottigere,1120,2,0,0,0,1,1,55.84,4986.0
Banglore,Gottigere,1295,3,0,0,0,1,1,63.74,4922.0
Banglore,Gottigere,1225,2,0,0,0,1,1,60.58,4945.0
Banglore,Gottigere,1430,3,0,0,0,1,1,69.83,4883.0
Banglore,Gottigere,1300,2,0,0,0,1,1,63.96,4920.0
Banglore,Gottigere,1470,3,0,0,0,1,1,71.63,4873.0
Banglore,Gottigere,1275,2,0,0,0,1,1,62.83,4928.0
Banglore,Gottigere,1410,3,0,0,0,1,1,68.93,4889.0
Banglore,Gottigere,1140,2,0,0,0,1,1,56.74,4977.0
Banglore,Gottigere,1415,3,0,0,0,1,1,69.15,4887.0
Banglore,Gottigere,1455,3,0,0,0,1,1,70.95999,4877.0
Banglore,Gottigere,1520,3,0,0,0,1,1,73.89,4861.0
Banglore,Gottigere,1260,2,0,0,0,1,1,62.16,4933.0
Banglore,Gottigere,1525,3,0,0,0,1,1,74.12,4860.0
Banglore,Gottigere,1125,2,0,0,0,1,1,56.06,4983.0
Banglore,Gottigere,1255,2,0,0,0,1,1,61.93,4935.0
Banglore,Gottigere,1135,2,0,0,0,1,1,56.51,4979.0
Banglore,Hosa Road,1597,3,1,1,0,1,1,113.99999,7138.0
Banglore,Hosa Road,1514,3,1,1,0,1,1,108.0,7133.0
Banglore,Hosa Road,1431,2,1,1,0,1,1,102.0,7128.0
Banglore,Hosa Road,1365,2,1,1,0,1,1,98.0,7179.0
Banglore,Varthur,1205,2,1,1,0,1,1,79.0,6556.0
Banglore,Varthur,1007,2,1,1,0,1,1,65.7,6524.0
Banglore,Budigere Cross,1350,3,0,1,0,1,0,72.0,5333.0
Banglore,Budigere Cross,1225,3,0,1,0,1,0,65.0,5306.0
Banglore,Budigere Cross,1165,2,0,1,0,1,0,62.0,5322.0
Banglore,Other,1315,3,1,0,0,1,1,47.32,3598.0
Banglore,Other,1320,2,1,0,0,1,1,47.5,3598.0
Banglore,Other,1250,2,1,0,0,1,1,44.98,3598.0
Banglore,Other,1290,3,1,0,0,1,1,48.7,3775.0
Banglore,Other,1290,2,1,0,0,1,1,46.42,3598.0
Banglore,Other,1365,3,1,0,0,1,1,49.12,3599.0
Banglore,Other,1500,3,1,0,0,1,1,53.98,3599.0
Banglore,Other,1200,2,1,0,0,1,1,43.18,3598.0
Banglore,Begur,1745,3,1,0,0,0,1,108.0,6189.0
Banglore,Begur,1417,2,1,0,0,0,1,88.68,6258.0
Banglore,Begur,1814,3,1,0,0,0,1,113.99999,6284.0
Banglore,Begur,1503,2,1,0,0,0,1,93.66,6232.0
Banglore,Other,1814,3,1,0,0,1,1,112.0,6174.0
Banglore,Other,1595,3,1,0,0,1,1,98.88,6199.0
Banglore,Other,1759,3,1,0,0,1,1,108.0,6140.0
Banglore,Nelamangala,1286,3,0,1,0,1,0,71.0,5521.0
Banglore,Nelamangala,1163,2,0,1,0,1,0,64.0,5503.0
Banglore,Nelamangala,966,2,0,1,0,1,0,55.0,5694.0
Banglore,Nelamangala,814,2,0,1,0,1,0,43.0,5283.0
Banglore,Nelamangala,708,2,0,1,0,1,0,38.0,5367.0
Banglore,ITPL,3360,4,1,1,0,1,1,260.0,7738.0
Banglore,ITPL,2210,3,1,1,0,1,1,186.0,8416.0
Banglore,Electronic City Phase 1,1570,3,0,0,0,1,1,65.94,4200.0
Banglore,Electronic City Phase 1,1410,3,0,0,0,1,1,59.22,4200.0
Banglore,Electronic City Phase 1,1580,3,0,0,0,1,1,66.36,4200.0
Banglore,Electronic City Phase 1,1610,3,0,0,0,1,1,67.62,4200.0
Banglore,Electronic City Phase 1,1195,2,0,0,0,1,1,50.19,4200.0
Banglore,Electronic City Phase 1,1590,3,0,0,0,1,1,66.78,4200.0
Banglore,Electronic City Phase 1,1600,3,0,0,0,1,1,67.2,4200.0
Banglore,Electronic City Phase 1,1200,2,0,0,0,1,1,50.4,4200.0
Banglore,Electronic City Phase 1,1565,3,0,0,0,1,1,65.73,4200.0
Banglore,Nagarbhavi,1638,3,0,0,0,1,1,83.53,5100.0
Banglore,Nagarbhavi,1584,3,0,0,0,1,1,80.78,5100.0
Banglore,Nagarbhavi,1288,2,0,0,0,1,1,65.68,5099.0
Banglore,Nagarbhavi,1521,3,0,0,0,1,1,77.56999,5100.0
Banglore,Nagarbhavi,1422,3,0,0,0,1,1,72.52,5100.0
Banglore,Nagarbhavi,1367,3,0,0,0,1,1,69.70999,5099.0
Banglore,Harlur,2597,4,0,0,0,1,1,195.0,7509.0
Banglore,Electronic City Phase 2,1447,3,1,0,0,0,1,63.31,4375.0
Banglore,Harlur,2569,4,0,0,0,1,1,185.0,7201.0
Banglore,Electronic City Phase 2,2219,3,1,0,0,0,1,97.3,4385.0
Banglore,Electronic City Phase 2,1525,3,1,0,0,0,1,66.41,4355.0
Banglore,Electronic City Phase 2,1727,3,1,0,0,0,1,75.20999,4355.0
Banglore,Electronic City Phase 2,1300,2,1,0,0,0,1,57.39,4415.0
Banglore,Electronic City Phase 2,1531,3,1,0,0,0,1,66.67,4355.0
Banglore,Anjanapura,1375,2,1,0,0,1,1,71.77,5220.0
Banglore,Anjanapura,1309,2,1,0,0,1,1,68.31999,5219.0
Banglore,Anjanapura,1176,2,1,0,0,1,1,61.38,5219.0
Banglore,Anjanapura,1370,2,1,0,0,1,1,71.51,5220.0
Banglore,Anjanapura,1843,3,1,0,0,1,1,96.2,5220.0
Banglore,Anjanapura,1320,2,1,0,0,1,1,68.9,5220.0
Banglore,Anjanapura,1841,3,1,0,0,1,1,96.1,5220.0
Banglore,Anjanapura,1950,3,1,0,0,1,1,101.0,5179.0
Banglore,Anjanapura,1559,3,1,0,0,1,1,81.37,5219.0
Banglore,Anjanapura,1498,3,1,0,0,1,1,78.19,5220.0
Banglore,Anjanapura,1800,3,1,0,0,1,1,93.96,5220.0
Banglore,Anjanapura,1669,3,1,0,0,1,1,87.12,5220.0
Banglore,Anjanapura,1340,2,1,0,0,1,1,69.94,5219.0
Banglore,Anjanapura,1339,2,1,0,0,1,1,69.89,5220.0
Banglore,Anjanapura,1657,3,1,0,0,1,1,86.49,5220.0
Banglore,Anjanapura,1860,3,1,0,0,1,1,97.09,5220.0
Banglore,Anjanapura,1660,3,1,0,0,1,1,86.65,5220.0
Banglore,Anjanapura,1798,3,1,0,0,1,1,93.85,5220.0
Banglore,Anjanapura,1332,2,1,0,0,1,1,69.53,5220.0
Banglore,Anjanapura,1665,3,1,0,0,1,1,86.91,5220.0
Banglore,Budigere Cross,935,2,1,0,0,1,1,50.7,5422.0
Banglore,Budigere Cross,1350,3,1,0,0,1,1,61.83,4580.0
Banglore,Budigere Cross,1350,3,1,0,0,1,1,61.83,4580.0
Banglore,Budigere Cross,1225,2,1,0,0,1,1,56.1,4580.0
Banglore,Budigere Cross,1225,2,1,0,0,1,1,56.1,4580.0
Banglore,Harlur,1270,2,1,0,0,1,1,95.0,7480.0
Banglore,Harlur,1550,3,1,0,0,1,1,125.0,8065.0
Banglore,Harlur,1550,3,1,0,0,1,1,120.0,7742.0
Banglore,Harlur,1460,3,1,0,0,1,1,104.0,7123.0
Banglore,Harlur,1830,3,1,0,0,1,1,135.0,7377.0
Banglore,Bommasandra,985,2,0,0,0,1,0,34.47,3499.0
Banglore,Harlur,1467,2,1,1,0,1,1,82.16,5601.0
Banglore,Harlur,2067,3,1,1,0,1,1,116.0,5612.0
Banglore,Harlur,1808,3,1,1,0,1,1,101.0,5586.0
Banglore,Harlur,1085,3,1,1,0,1,1,88.64,8170.0
Banglore,Harlur,1050,3,1,1,0,1,1,80.19,7637.0
Banglore,Varthur,1048,2,0,0,0,1,0,46.11,4400.0
Banglore,Varthur,1428,3,0,0,0,1,0,62.21,4356.0
Banglore,RR Nagar,1255,2,1,0,0,1,1,53.8,4287.0
Banglore,Jakkur,1482,3,1,0,0,0,0,76.31999,5150.0
Banglore,Jakkur,1284,2,1,0,0,0,0,66.12,5150.0
Banglore,Jakkur,1057,2,1,0,0,0,0,54.43,5149.0
Banglore,Subramanyapura,1400,3,0,1,0,1,0,62.0,4429.0
Banglore,Electronic City Phase 1,1265,2,1,1,0,1,1,80.0,6324.0
Banglore,Other,1135,2,0,1,0,1,0,60.0,5286.0
Banglore,Yelahanka,1885,3,0,1,0,1,0,90.0,4775.0
Banglore,Yelahanka,1440,3,0,1,0,1,0,69.0,4792.0
Banglore,Avalahalli Off Sarjapur Road,1392,2,1,0,0,1,1,69.5,4993.0
Banglore,Avalahalli Off Sarjapur Road,1320,3,1,0,0,1,1,67.11,5084.0
Banglore,Avalahalli Off Sarjapur Road,771,1,1,0,0,1,1,42.09,5459.0
Banglore,Avalahalli Off Sarjapur Road,1128,2,1,0,0,1,1,54.78,4856.0
Banglore,Avalahalli Off Sarjapur Road,568,1,1,0,0,1,1,32.67,5752.0
Banglore,Avalahalli Off Sarjapur Road,2221,4,1,0,0,1,1,111.0,4998.0
Banglore,Avalahalli Off Sarjapur Road,1268,2,1,0,0,1,1,67.31,5308.0
Banglore,Avalahalli Off Sarjapur Road,1272,2,1,0,0,1,1,63.85,5020.0
Banglore,Avalahalli Off Sarjapur Road,2147,4,1,0,0,1,1,108.0,5030.0
Banglore,Bommanahalli,1275,2,1,0,0,0,1,92.78,7277.0
Banglore,Bommanahalli,1360,3,1,1,0,1,1,98.59,7249.0
Banglore,Devanahalli,2616,3,0,1,0,1,1,148.0,5657.0
Banglore,Devanahalli,1323,3,0,1,0,1,1,74.0,5593.0
Banglore,Devanahalli,1207,2,0,1,0,1,1,72.0,5965.0
Banglore,Devanahalli,792,2,0,1,0,1,1,45.0,5682.0
Banglore,Devanahalli,800,2,0,1,0,1,1,45.53,5691.0
Banglore,Hulimavu,2976,3,1,1,0,1,1,215.0,7224.0
Banglore,Hulimavu,2916,3,1,1,0,1,1,213.0,7305.0
Banglore,Hulimavu,2254,3,1,1,0,1,1,162.0,7187.0
Banglore,Hulimavu,2212,3,1,0,0,0,1,160.0,7233.0
Banglore,Hulimavu,2212,3,1,1,0,1,1,160.0,7233.0
Banglore,Devanahalli,795,2,0,1,0,1,1,45.18,5683.0
Banglore,Hulimavu,3963,4,1,1,0,1,1,288.0,7267.0
Banglore,Hulimavu,3891,4,1,1,0,1,1,285.0,7325.0
Banglore,Begur,2180,4,1,0,0,1,1,112.99999,5183.0
Banglore,Begur,2180,4,1,1,0,1,1,112.99999,5183.0
Banglore,Begur,1830,4,1,1,0,1,1,95.16,5200.0
Banglore,Begur,1960,3,1,1,0,1,1,101.0,5153.0
Banglore,Begur,1410,3,1,1,0,1,1,73.31999,5200.0
Banglore,Begur,1885,2,1,1,0,1,1,98.02,5200.0
Banglore,Begur,1255,2,1,1,0,1,1,65.26,5200.0
Banglore,Begur,1255,2,1,0,0,1,1,65.26,5200.0
Banglore,Begur,1805,3,1,0,0,1,1,110.0,6094.0
Banglore,Begur,1805,3,1,1,0,1,1,110.0,6094.0
Banglore,Devanahalli,1207,2,0,0,0,1,1,72.0,5965.0
Banglore,Devanahalli,1043,2,0,1,0,1,1,61.0,5849.0
Banglore,Bommanahalli,1615,3,1,1,0,1,1,116.0,7183.0
Banglore,Bommanahalli,1275,2,1,1,0,1,1,92.78,7277.0
Banglore,Devanahalli,1098,3,0,1,0,1,1,72.0,6557.0
Banglore,Hulimavu,3832,4,1,1,0,1,1,281.0,7333.0
Banglore,Hulimavu,2893,4,1,0,0,0,1,215.0,7432.0
Banglore,Hebbal,1939,3,0,1,0,1,1,136.0,7014.0
Banglore,Hebbal,1628,3,0,1,0,1,1,113.99999,7002.0
Banglore,Hulimavu,2893,4,1,1,0,1,1,215.0,7432.0
Banglore,Hulimavu,2825,4,1,1,0,1,1,210.0,7434.0
Banglore,Hulimavu,3044,3,1,1,0,1,1,220.0,7227.0
Banglore,Bommanahalli,1615,3,1,1,0,1,1,116.0,7183.0
Banglore,Begur,1476,3,1,1,0,1,1,115.0,7791.0
Banglore,Begur,1527,3,1,1,0,1,1,125.0,8186.0
Banglore,Begur,1265,3,1,1,0,1,1,105.0,8300.0
Banglore,Bommanahalli,1515,3,1,1,0,1,1,109.0,7195.0
Banglore,Devanahalli,940,2,0,1,0,1,1,60.0,6383.0
Banglore,Hulimavu,3832,4,1,1,0,1,1,281.0,7333.0
Banglore,Hulimavu,2893,4,1,0,0,0,1,215.0,7432.0
Banglore,Devanahalli,1090,1,0,1,0,1,1,50.0,4587.0
